make,model,suburb,count
LOW VOLUME VIN,ST3,HUME,1
LOW VOLUME VIN,ST3AXLE,HUME,1
LOW VOLUME VIN,STF3,HUME,1
LOW VOLUME VIN,SUPER DOG 3 AXLE,HUME,1
LOW VOLUME VIN,TANDEM,HUME,2
LOW VOLUME VIN,TRI AXLE,HUME,1
LOW VOLUME VIN,TWO AXLE TIPPER,HUME,1
LUSTY,2 AXLE TRAILER,HUME,1
LUSTY,3 AXLE SEMI,HUME,2
LUSTY,DUNBAR,HUME,1
LUSTY,LUSTYALLISON,HUME,1
LUSTY,TRAILER,HUME,1
M & S,2ACT,HUME,1
M & S,3 AXLE,HUME,1
MACK,METROLINER,HUME,1
MACK,PREMIUM,HUME,1
MACK,TRIDENT,HUME,2
MACK,VALUE LINER,HUME,1
MACOL,4 AXLE SEMI,HUME,1
MAN,TGM15290,HUME,1
MAN,TGM26.330,HUME,1
MAN,TGS,HUME,1
MAN,TGS 400,HUME,1
MAN,TGS35,HUME,1
MANITOU,MX504,HUME,1
MANITOU,TMT25S,HUME,1
MAXI TRANS,3 AXLE FLAT TOP,HUME,1
MAXI TRANS,3 AXLE PAN,HUME,1
MAXI TRANS,3 AXLE SEMI,HUME,1
MAXI TRANS,HICUBE REEFER,HUME,1
MAXI TRANS,ST3,HUME,4
MAXICUBE,FRUEHAUFH,HUME,1
MAXICUBE,ST30D,HUME,1
MAZDA,3,HUME,4
MAZDA,323,HUME,2
MAZDA,3B,HUME,1
MAZDA,3B HATCHBACK,HUME,2
MAZDA,BRAVO,HUME,1
MAZDA,BT50,HUME,5
MAZDA,CX7,HUME,1
MAZDA,E2000,HUME,1
MERCEDES,305,HUME,1
MERCEDES,204 C CLASS COUPE,HUME,1
MERCEDES,416 LWB,HUME,1
MERCEDES,470,HUME,2
MERCEDES,ACTCROS 2644,HUME,1
MERCEDES,ACTOROS,HUME,1
MERCEDES,ACTROS,HUME,1
MERCEDES,C CLASS CONVERTIBLE,HUME,1
MERCEDES,CLK500,HUME,1
MERCEDES,E350CDI,HUME,1
MERCEDES,GLC CLASS MY16,HUME,1
MERCEDES,SLK300,HUME,1
MERCEDES,SPRINTER,HUME,28
MERCEDES,VITO,HUME,3
MERCEDES,X250D,HUME,1
MITSUBISHI,1024,HUME,1
MITSUBISHI,2 AXLE,HUME,1
MITSUBISHI,ASX,HUME,1
MITSUBISHI,CANTER,HUME,22
MITSUBISHI,CANTOR,HUME,1
MITSUBISHI,EXPRESS,HUME,2
MITSUBISHI,FIGHTER,HUME,4
MITSUBISHI,FK,HUME,4
MITSUBISHI,FK600,HUME,1
MITSUBISHI,FK61,HUME,3
MITSUBISHI,FK617,HUME,1
MITSUBISHI,FM,HUME,2
MITSUBISHI,FM215L,HUME,1
MITSUBISHI,FM600,HUME,1
MITSUBISHI,FM677,HUME,1
MITSUBISHI,FUSO,HUME,6
MITSUBISHI,LANCER,HUME,1
MITSUBISHI,OUTLANDER,HUME,1
MITSUBISHI,TRITON,HUME,14
MULTI,3 AXLE FLAT TOP,HUME,1
MUSCAT,3 AXLE DOG,HUME,1
NISSAN,ALTIMA,HUME,1
NISSAN,GW26420,HUME,1
NISSAN,MK240,HUME,1
NISSAN,NAVARA,HUME,9
NISSAN,S14,HUME,1
NISSAN,T31 X TRAIL MA,HUME,1
NISSAN,UD,HUME,1
NORTHERN,NTT3SAS,HUME,1
PACIFIC,COPEX,HUME,1
PEKI,3 AXLE PAN,HUME,1
PEKI,3 AXLE SEMI T,HUME,1
PORSCHE,"CAYEN,S,TURBO,HYBRID",HUME,1
PROTON,JUMBUCK,HUME,1
RAM,RAM 1500,HUME,1
RENAULT,MASTER,HUME,2
RENAULT,"MASTER L1, L2, L3",HUME,2
RENAULT,TRAFIC,HUME,1
RENAULT,X82 TRAFIC,HUME,2
SCANIA,P380,HUME,1
SCANIA,P440,HUME,2
SLOAN,3 AXLE TRAILER,HUME,1
SLOAN,TANDEM,HUME,1
SLOAN,TRI AXLE,HUME,1
SOUTHERN CROSS,2 AXLE SEMI,HUME,1
STERLING,LT9500,HUME,1
STOCKMAN,2 AXLE DOG,HUME,1
SUBARU,OUTBACK,HUME,1
TADANO,TG600,HUME,1
TASK ENGINEERING,DOG TRAILER,HUME,1
TOYOTA,427FG18,HUME,1
TOYOTA,CAMRY,HUME,13
TOYOTA,COROLLA,HUME,6
TOYOTA,DFYNA CREW CAB,HUME,1
TOYOTA,DYNA,HUME,4
TOYOTA,FORTUNER,HUME,2
TOYOTA,HI ACE 200 SER,HUME,1
TOYOTA,HI ACE 200SER,HUME,10
TOYOTA,HIACE,HUME,42
TOYOTA,HILUX,HUME,46
TOYOTA,KLUGER,HUME,4
TOYOTA,LAND CRUISER,HUME,1
TOYOTA,LANDCRUISER,HUME,7
TOYOTA,LOADER SKID STEER,HUME,1
TOYOTA,PRADO,HUME,4
TOYOTA,RAV 4,HUME,1
TOYOTA,RUKUS,HUME,1
TOYOTA,TARAGO,HUME,1
TOYOTA,YARIS,HUME,2
TRAILER AUSTRALIA,TANDEM,HUME,1
TRAILER AUSTRALIA,TWIN AXEL,HUME,1
UD,CW385,HUME,1
UD,MK150G,HUME,1
UD,MK6,HUME,1
UD,PK17280,HUME,2
UD,PW24280,HUME,1
VAWDREY,3 AXLE SEMI,HUME,2
VAWDREY,TRI AXLE,HUME,1
VILLAGE,AMAROK,HUME,1
VOLKSWAGEN,AMAROK,HUME,9
VOLKSWAGEN,CADDY,HUME,4
VOLKSWAGEN,CRAFTER,HUME,1
VOLKSWAGEN,GOLF,HUME,3
VOLKSWAGEN,LT35,HUME,1
VOLKSWAGEN,PASSAT,HUME,2
VOLKSWAGEN,TOUAREG,HUME,4
VOLKSWAGEN,TRANSPORTER,HUME,1
VOLKSWAGEN,TRANSPOTER,HUME,1
VOLKSWAGEN,TYPE 3CC,HUME,1
VOLKSWAGEN,TYPE 7 HK,HUME,1
VOLKSWAGEN,TYPE 7HK T5 VAN 2010,HUME,1
VOLVO,240GL,HUME,1
VOLVO,F12,HUME,1
VOLVO,FE,HUME,5
VOLVO,FESER,HUME,1
VOLVO,FH,HUME,1
VOLVO,FH16,HUME,3
VOLVO,FH540,HUME,1
VOLVO,FM,HUME,3
VOLVO,FM12,HUME,1
VOLVO,FM380,HUME,2
VOLVO,FM400,HUME,1
VOLVO,FM450,HUME,1
VOLVO,FM9,HUME,2
WESTERN STAR,AUMARK,HUME,1
WESTERN STAR,COSTELLATION,HUME,1
WESTERN STAR,FS24864,HUME,1
WHITE,CENTURION,HUME,3
WHITE,ST2,HUME,1
RENAULT,CLIO,HUNTFIELD HEIGHTS,1
MAZDA,6,HUSKISSON,1
SUBARU,OUTBACK,IPSWICH,1
3 DOG,3,ISAACS,1
ALFA ROMEO,159,ISAACS,1
ALFA ROMEO,GIULIETTA SERIES,ISAACS,3
ALFA ROMEO,GTV,ISAACS,1
AUDI,8K,ISAACS,2
AUDI,A3,ISAACS,6
AUDI,A4,ISAACS,4
AUDI,A5,ISAACS,2
AUDI,A6,ISAACS,4
AUDI,A7,ISAACS,1
AUDI,AUDI Q3,ISAACS,2
AUDI,Q3,ISAACS,2
AUDI,Q5,ISAACS,5
AUDI,Q7,ISAACS,4
AUDI,S3,ISAACS,1
AUDI,S5,ISAACS,1
AUDI,TT,ISAACS,2
BMW,1 SERIES F20 HATCH,ISAACS,1
BMW,120I,ISAACS,1
BMW,125I,ISAACS,1
BMW,135I,ISAACS,1
BMW,218D,ISAACS,1
BMW,3 SER E46,ISAACS,1
BMW,3 SERIES E46,ISAACS,3
BMW,3 SERIES E90 COUPE,ISAACS,1
BMW,3 SERIES E90 MY 2010,ISAACS,1
BMW,3 SERIES E90 MY2010,ISAACS,1
BMW,3 SERIES F30,ISAACS,3
BMW,3 SERIES G20,ISAACS,1
BMW,318I,ISAACS,4
BMW,320,ISAACS,1
BMW,320D,ISAACS,3
BMW,320I,ISAACS,6
BMW,323I,ISAACS,1
BMW,3251,ISAACS,1
BMW,325C1,ISAACS,1
BMW,325I,ISAACS,1
BMW,328I,ISAACS,1
BMW,330CI,ISAACS,1
BMW,330I,ISAACS,4
BMW,335I,ISAACS,2
BMW,520D,ISAACS,3
BMW,523I,ISAACS,1
BMW,528I,ISAACS,1
BMW,530I,ISAACS,1
BMW,730D,ISAACS,1
BMW,745LI,ISAACS,1
BMW,COOPER,ISAACS,1
BMW,E 84 BMW X1,ISAACS,1
BMW,F45 2 SERIES,ISAACS,2
BMW,F48 X1,ISAACS,1
BMW,M3,ISAACS,1
BMW,M6,ISAACS,1
BMW,MINI,ISAACS,1
BMW,X1,ISAACS,3
BMW,X3,ISAACS,11
BMW,X4,ISAACS,1
BMW,X5,ISAACS,7
CHEVROLET,BELAIR,ISAACS,1
CHRYSLER,VALIANT,ISAACS,1
CHRYSLER,VOYAGER,ISAACS,1
CITROEN,1950,ISAACS,1
CITROEN,C3,ISAACS,2
CITROEN,C4,ISAACS,4
CITROEN,C5,ISAACS,2
DAIHATSU,CHARADE,ISAACS,1
DAIHATSU,COPEN,ISAACS,1
DAIHATSU,TERIOS,ISAACS,1
DODGE,DA,ISAACS,1
DODGE,JOURNEY JC WAGON,ISAACS,1
FIAT,500 SERIES,ISAACS,3
FIAT,ABARTH 124 SPIDER,ISAACS,1
FIAT,PANDA,ISAACS,1
FIAT,PUNTO,ISAACS,1
FORD,1623 SERIES,ISAACS,1
FORD,BA,ISAACS,1
FORD,BA MK LL FALCON,ISAACS,1
FORD,BF,ISAACS,1
FORD,COMM 3 BF FALCON UTE,ISAACS,2
FORD,COURIER,ISAACS,2
FORD,ESCAPE,ISAACS,2
FORD,FAIRLANE,ISAACS,1
FORD,FAIRMONT,ISAACS,3
FORD,FALCON,ISAACS,30
FORD,FESTIVA,ISAACS,2
FORD,FIESTA,ISAACS,13
FORD,FOCUS,ISAACS,17
FORD,FUTURA,ISAACS,1
FORD,KUGA,ISAACS,4
FORD,KUGA 2,ISAACS,2
FORD,LASER,ISAACS,2
FORD,MC MODEO 3 HATCH,ISAACS,2
FORD,MONDEO,ISAACS,5
FORD,MUSTANG,ISAACS,3
FORD,PASSENGER CAR 2,ISAACS,1
FORD,RANGER,ISAACS,11
FORD,TELSTAR,ISAACS,1
FORD,TERRITORY,ISAACS,5
FORD,TRANSIT,ISAACS,1
GREAT WALL,CC6460KY SERIES,ISAACS,1
GREAT WALL,V240,ISAACS,1
HOLDEN,ASTRA,ISAACS,13
HOLDEN,BARINA,ISAACS,8
HOLDEN,CALAIS,ISAACS,2
HOLDEN,CAPRICE,ISAACS,2
HOLDEN,CAPTIVA,ISAACS,11
HOLDEN,COLORADO,ISAACS,2
HOLDEN,COMMODORE,ISAACS,25
HOLDEN,CRUZE,ISAACS,11
HOLDEN,FC,ISAACS,1
HOLDEN,GRANGE,ISAACS,2
HOLDEN,NOVA,ISAACS,1
HOLDEN,RODEO,ISAACS,5
HOLDEN,SS,ISAACS,1
HOLDEN,STATESMAN,ISAACS,1
HOLDEN,TJ TRAX,ISAACS,3
HOLDEN,VE UTILITY,ISAACS,1
HOLDEN,VF SS SERIES UTE,ISAACS,1
HOLDEN,VS,ISAACS,1
HOLDEN,VT,ISAACS,1
HOLDEN,VY,ISAACS,2
HOLDEN,VZ,ISAACS,1
HOLDEN,ZAFIRA,ISAACS,1
HONDA,ACCORD,ISAACS,30
HONDA,CITY,ISAACS,3
HONDA,CITY 4DR SED 10,ISAACS,3
HONDA,CIVC,ISAACS,1
HONDA,CIVIC,ISAACS,27
HONDA,CRV,ISAACS,10
HONDA,INTEGRA,ISAACS,1
HONDA,INTERA,ISAACS,1
HONDA,JAZZ,ISAACS,19
HONDA,ODYSSEY,ISAACS,16
HONDA,PRELUDE,ISAACS,1
HUMBER,SNIPE,ISAACS,1
HUMBER,VOGUE,ISAACS,1
HYUNDAI,130,ISAACS,1
HYUNDAI,ACCENT,ISAACS,5
HYUNDAI,DM,ISAACS,1
HYUNDAI,ELANTRA,ISAACS,9
HYUNDAI,EXCEL,ISAACS,1
HYUNDAI,FD  I30CW,ISAACS,1
HYUNDAI,GETZ,ISAACS,8
HYUNDAI,I20,ISAACS,1
HYUNDAI,I30,ISAACS,25
HYUNDAI,I30CW,ISAACS,1
HYUNDAI,I45,ISAACS,2
HYUNDAI,IX35,ISAACS,2
HYUNDAI,KONA,ISAACS,3
HYUNDAI,LM IX35 WAGON,ISAACS,2
HYUNDAI,PB I 20,ISAACS,1
HYUNDAI,SANTA FE,ISAACS,1
HYUNDAI,SANTA FE CM DIESEL,ISAACS,1
HYUNDAI,SANTA FE SER II 7S,ISAACS,1
HYUNDAI,TUCSON,ISAACS,1
ISUZU,D MAX,ISAACS,1
ISUZU,DMAX,ISAACS,1
ISUZU,FXD1000,ISAACS,1
ISUZU,NPR400,ISAACS,1
JAGUAR,JAGUAR XE PETROL,ISAACS,1
JAGUAR,S TYPE 3.O,ISAACS,1
JAGUAR,XF,ISAACS,1
JAGUAR,XJ,ISAACS,1
JAGUAR,XJR,ISAACS,1
JEEP,CHEROKEE,ISAACS,7
JEEP,GRAND CHEROKEE,ISAACS,1
JEEP,PATRIOT,ISAACS,1
JEEP,WRANGLER,ISAACS,1
KIA,CARNIVAL,ISAACS,6
KIA,CERATO,ISAACS,9
KIA,RIO,ISAACS,7
KIA,SORENTO,ISAACS,3
KIA,SPORTAGE,ISAACS,4
LAND ROVER,DISCOVERY,ISAACS,10
LAND ROVER,FREELANDER,ISAACS,1
LAND ROVER,RANGE ROVER LM,ISAACS,1
LAND ROVER,RANGE ROVER SPORT,ISAACS,1
LDV,T60 DUAL CAB,ISAACS,1
LEXUS,CT 200H 10 SER,ISAACS,1
LEXUS,CT200H,ISAACS,2
LEXUS,ES300,ISAACS,2
LEXUS,GS250,ISAACS,1
LEXUS,GS300,ISAACS,1
LEXUS,GS3097A,ISAACS,1
LEXUS,GS350,ISAACS,1
LEXUS,GS450H,ISAACS,1
LEXUS,IS 250,ISAACS,2
LEXUS,IS 250 (20 SERIES),ISAACS,2
LEXUS,IS 250C (20 SERIES),ISAACS,1
LEXUS,IS 30 SER,ISAACS,1
LEXUS,IS 350 SER,ISAACS,1
LEXUS,IS200,ISAACS,3
LEXUS,LS400,ISAACS,1
LEXUS,LS430,ISAACS,1
LEXUS,LX470,ISAACS,1
LEXUS,NX 200T,ISAACS,2
LEXUS,NX200,ISAACS,1
LEXUS,RX 350,ISAACS,1
LEXUS,RX 350 ( 30 SERIES),ISAACS,1
LEXUS,RX 350 (100 SERIES),ISAACS,1
LEXUS,RX330,ISAACS,1
LEXUS,RX350,ISAACS,4
LEXUS,UX ZA1,ISAACS,1
MAZDA,121,ISAACS,1
MAZDA,2,ISAACS,14
MAZDA,2A,ISAACS,1
MAZDA,2B,ISAACS,5
MAZDA,3,ISAACS,61
MAZDA,323,ISAACS,3
MAZDA,323K,ISAACS,1
MAZDA,3A,ISAACS,3
MAZDA,3B HATCH,ISAACS,7
MAZDA,3B HATCHBACK,ISAACS,4
MAZDA,3B SEDAN,ISAACS,7
MAZDA,3C,ISAACS,1
MAZDA,3D HATCHBACK,ISAACS,1
MAZDA,6,ISAACS,19
MAZDA,626,ISAACS,2
MAZDA,6A,ISAACS,1
MAZDA,6B HATCH,ISAACS,1
MAZDA,6B SEDAN,ISAACS,1
MAZDA,BRAVO,ISAACS,1
MAZDA,BT50,ISAACS,1
MAZDA,CX5,ISAACS,1
MAZDA,CX9,ISAACS,2
MAZDA,E2000,ISAACS,1
MAZDA,MAXX SPORTS,ISAACS,1
MAZDA,MAZDA2,ISAACS,7
MAZDA,MPV,ISAACS,1
MAZDA,MPVD,ISAACS,2
MAZDA,MX5,ISAACS,1
MAZDA,RX8,ISAACS,1
MAZDA,T3500,ISAACS,1
MAZDA,T4600,ISAACS,1
MAZDA,TRIBUTE,ISAACS,1
MERCEDES,169 A CLASS 2005,ISAACS,2
MERCEDES,190E,ISAACS,1
MERCEDES,203,ISAACS,2
MERCEDES,204 C CLASS,ISAACS,1
MERCEDES,204 C CLASS (2010),ISAACS,4
MERCEDES,204 C CLASS COUPE,ISAACS,1
MERCEDES,204 C CLASS SED 2011,ISAACS,2
MERCEDES,204 C CLASS SEDAN,ISAACS,2
MERCEDES,205 C CLASS MY14,ISAACS,2
MERCEDES,205 C CLASS SEDAN,ISAACS,2
MERCEDES,207 E CLASS COUPE,ISAACS,1
MERCEDES,209 COUPE,ISAACS,1
MERCEDES,211,ISAACS,2
MERCEDES,212,ISAACS,2
MERCEDES,246 B CLASS,ISAACS,3
MERCEDES,246 B CLASS 2013,ISAACS,1
MERCEDES,246 B CLASS 2018,ISAACS,1
MERCEDES,253 GLC CLASS MY18,ISAACS,1
MERCEDES,500SL,ISAACS,1
MERCEDES,A170,ISAACS,1
MERCEDES,A200,ISAACS,2
MERCEDES,B200,ISAACS,1
MERCEDES,C180,ISAACS,5
MERCEDES,C180K,ISAACS,1
MERCEDES,C200,ISAACS,3
MERCEDES,C220,ISAACS,1
MERCEDES,C250,ISAACS,5
MERCEDES,C300,ISAACS,1
MERCEDES,C320,ISAACS,2
MERCEDES,CLA 117 MY13,ISAACS,1
MERCEDES,CLA250,ISAACS,1
MERCEDES,E200,ISAACS,1
MERCEDES,E240E,ISAACS,1
MERCEDES,E250,ISAACS,1
MERCEDES,E320,ISAACS,1
MERCEDES,GL320CDI,ISAACS,1
MERCEDES,GLA4S,ISAACS,1
MERCEDES,GLC 220D,ISAACS,1
MERCEDES,GLC CLASS MY16,ISAACS,2
MERCEDES,ML270,ISAACS,1
MERCEDES,ML320,ISAACS,2
MERCEDES,ML63,ISAACS,1
MERCEDES,S350,ISAACS,1
MERCEDES,S500,ISAACS,1
MERCEDES,SLK250,ISAACS,1
MERCEDES,SLK32AMG,ISAACS,1
MERCEDES,VALENTE,ISAACS,1
MERCEDES,X156,ISAACS,1
MERCEDES,X156 GLA CLASS MY16,ISAACS,4
MERCEDES,X166 GLS CLASS MY16,ISAACS,1
MINI,F56,ISAACS,1
MITSUBISHI,380SX,ISAACS,1
MITSUBISHI,AIRTREK,ISAACS,1
MITSUBISHI,ASX,ISAACS,11
MITSUBISHI,CHALLENGER,ISAACS,3
MITSUBISHI,COLT,ISAACS,2
MITSUBISHI,EXPRESS,ISAACS,2
MITSUBISHI,LANCER,ISAACS,22
MITSUBISHI,MAGNA,ISAACS,6
MITSUBISHI,MIRAGE,ISAACS,3
MITSUBISHI,OUTLANDER,ISAACS,6
MITSUBISHI,PAJERO,ISAACS,5
MITSUBISHI,TRITON,ISAACS,2
MORRIS,MINI,ISAACS,1
NISSAN,350Z,ISAACS,1
NISSAN,DUALIS,ISAACS,6
NISSAN,F15  JUKE,ISAACS,2
NISSAN,J11 QASHQAI,ISAACS,2
NISSAN,L33 ALTIMA,ISAACS,1
NISSAN,LEAF BEV,ISAACS,1
NISSAN,MAXIMA,ISAACS,4
NISSAN,MICRA,ISAACS,2
NISSAN,MURANO,ISAACS,2
NISSAN,NAVARA,ISAACS,12
NISSAN,PATROL,ISAACS,4
NISSAN,PULSAR,ISAACS,11
NISSAN,R52 PATHFINDER,ISAACS,4
NISSAN,SKYLINE,ISAACS,1
NISSAN,T31 X TRAIL MA,ISAACS,1
NISSAN,TIIDA,ISAACS,6
NISSAN,X TRAIL,ISAACS,2
NISSAN,XTRAIL,ISAACS,1
OPEL,PJ ASTRA,ISAACS,1
PEUGEOT,206,ISAACS,1
PEUGEOT,206CC,ISAACS,2
PEUGEOT,207,ISAACS,2
PEUGEOT,208,ISAACS,1
PEUGEOT,208 SERIES,ISAACS,1
PEUGEOT,307,ISAACS,2
PEUGEOT,308,ISAACS,5
PEUGEOT,4008 SERIES,ISAACS,1
PEUGEOT,406,ISAACS,1
PEUGEOT,508,ISAACS,1
PORSCHE,"718 CAYMAN,CAYMAN S",ISAACS,1
PORSCHE,BOXSTER,ISAACS,1
PORSCHE,CAYENNE,ISAACS,2
PORSCHE,MACAN,ISAACS,4
PROTON,JUMBUCK,ISAACS,2
RANGE ROVER,EVOQUE,ISAACS,1
RENAULT,J84,ISAACS,1
RENAULT,KANGOO,ISAACS,2
RENAULT,KOLEOS,ISAACS,3
RENAULT,MEGANE,ISAACS,6
RENAULT,SCENIC,ISAACS,2
RENAULT,X98 CLIO 4,ISAACS,1
ROLLS ROYCE,SILVER SPIRIT,ISAACS,1
SKODA,FABIA,ISAACS,1
SKODA,NH RAPID SPACEBACK,ISAACS,1
SKODA,OCTAVIA,ISAACS,5
SKODA,SUPERB,ISAACS,3
SKODA,YETI,ISAACS,1
SUBARU,FORESTER,ISAACS,27
SUBARU,FORRESTER,ISAACS,1
SUBARU,IMPREZA,ISAACS,13
SUBARU,IMPREZZA,ISAACS,1
SUBARU,LIBERTY,ISAACS,22
SUBARU,OUTBACK,ISAACS,11
SUBARU,S,ISAACS,2
SUBARU,XV,ISAACS,3
SUZUKI,KIZASHI,ISAACS,1
SUZUKI,SWIFT,ISAACS,10
SUZUKI,VITARA,ISAACS,2
TOYOTA,86,ISAACS,1
TOYOTA,86 ZN6 SER,ISAACS,4
TOYOTA,90 SER AUG 08 PRO,ISAACS,1
TOYOTA,AURION,ISAACS,19
TOYOTA,AVALON,ISAACS,3
TOYOTA,CAMRY,ISAACS,60
TOYOTA,CELICA,ISAACS,1
TOYOTA,COROLLA,ISAACS,60
TOYOTA,CORROLLA,ISAACS,1
TOYOTA,ECHO,ISAACS,5
TOYOTA,FJ CRUISER,ISAACS,3
TOYOTA,HIACE,ISAACS,9
TOYOTA,HILUX,ISAACS,13
TOYOTA,KLUGER,ISAACS,15
TOYOTA,LANDCRUISER,ISAACS,13
TOYOTA,LANDCRUSIER,ISAACS,3
TOYOTA,PRADO,ISAACS,9
TOYOTA,PRIUS,ISAACS,8
TOYOTA,RAV,ISAACS,1
TOYOTA,RAV 4,ISAACS,3
TOYOTA,RAV4,ISAACS,14
TOYOTA,SECA,ISAACS,1
TOYOTA,TARAGO,ISAACS,7
TOYOTA,YARIS,ISAACS,20
VILLAGE,XC90,ISAACS,1
VOLKSWAGEN,AMAROK,ISAACS,3
VOLKSWAGEN,ARTEON,ISAACS,1
VOLKSWAGEN,BEETLE,ISAACS,1
VOLKSWAGEN,BORA,ISAACS,1
VOLKSWAGEN,CADDY,ISAACS,1
VOLKSWAGEN,EOS,ISAACS,2
VOLKSWAGEN,GOLF,ISAACS,55
VOLKSWAGEN,JETTA,ISAACS,2
VOLKSWAGEN,PASSA,ISAACS,1
VOLKSWAGEN,PASSAT,ISAACS,16
VOLKSWAGEN,POLO,ISAACS,12
VOLKSWAGEN,TIDUAN,ISAACS,1
VOLKSWAGEN,TIGUAN,ISAACS,12
VOLKSWAGEN,TIGUAN MY17 WAGON,ISAACS,9
VOLKSWAGEN,TOUAREG,ISAACS,5
VOLKSWAGEN,TOUREG,ISAACS,1
VOLKSWAGEN,TRANSPORTER,ISAACS,1
VOLKSWAGEN,TYPE 1F,ISAACS,1
VOLKSWAGEN,TYPE 1K R32 GOLF,ISAACS,1
VOLKSWAGEN,TYPE 7HK T5 VAN,ISAACS,1
VOLKSWAGEN,TYPE AA UP!,ISAACS,1
VOLVO,60 SERIES,ISAACS,2
VOLVO,S60,ISAACS,1
VOLVO,V40,ISAACS,2
VOLVO,V40TS,ISAACS,1
VOLVO,V50,ISAACS,1
VOLVO,V60,ISAACS,1
VOLVO,XC40,ISAACS,2
VOLVO,XC60,ISAACS,3
VOLVO,XC70,ISAACS,1
VOLVO,XC90,ISAACS,4
ALFA ROMEO,147,ISABELLA PLAINS,1
ALFA ROMEO,159,ISABELLA PLAINS,1
ALFA ROMEO,BRERA,ISABELLA PLAINS,1
ALFA ROMEO,GT,ISABELLA PLAINS,1
ALFA ROMEO,GTV,ISABELLA PLAINS,1
AUDI,8R SQ5,ISABELLA PLAINS,1
AUDI,A1,ISABELLA PLAINS,1
AUDI,A3,ISABELLA PLAINS,2
AUDI,A4,ISABELLA PLAINS,6
AUDI,A5,ISABELLA PLAINS,1
AUDI,A6,ISABELLA PLAINS,1
AUDI,AI,ISABELLA PLAINS,1
AUDI,ALLROAD,ISABELLA PLAINS,1
AUDI,AUDI 90,ISABELLA PLAINS,1
AUDI,AUDI Q3,ISABELLA PLAINS,1
AUDI,Q5,ISABELLA PLAINS,1
AUDI,Q7,ISABELLA PLAINS,1
AUDI,S3,ISABELLA PLAINS,3
AUDI,SI,ISABELLA PLAINS,1
AUDI,TT,ISABELLA PLAINS,1
AUSTIN HEALEY,SPRITE,ISABELLA PLAINS,1
BMW,1 SERIES E87 COUPE,ISABELLA PLAINS,2
BMW,1 SERIES F20 HATCH,ISABELLA PLAINS,2
BMW,118D,ISABELLA PLAINS,2
BMW,118I,ISABELLA PLAINS,1
BMW,120I,ISABELLA PLAINS,2
BMW,1351,ISABELLA PLAINS,1
BMW,3 SERIES E90 MY2010,ISABELLA PLAINS,1
BMW,3 SERIES F30,ISABELLA PLAINS,1
BMW,318I,ISABELLA PLAINS,1
BMW,3201,ISABELLA PLAINS,1
BMW,320I,ISABELLA PLAINS,2
BMW,323I,ISABELLA PLAINS,1
BMW,325I,ISABELLA PLAINS,4
BMW,328I,ISABELLA PLAINS,1
BMW,335I,ISABELLA PLAINS,3
BMW,523I,ISABELLA PLAINS,1
BMW,528I,ISABELLA PLAINS,1
BMW,530I,ISABELLA PLAINS,1
BMW,545I,ISABELLA PLAINS,1
BMW,550I,ISABELLA PLAINS,1
BMW,MINI,ISABELLA PLAINS,1
BMW,X1,ISABELLA PLAINS,1
BMW,X2,ISABELLA PLAINS,1
BMW,X3,ISABELLA PLAINS,5
BMW,X5,ISABELLA PLAINS,3
CADILLAC,ESCALADE,ISABELLA PLAINS,1
CATERPILLAR,CT610,ISABELLA PLAINS,1
CHEVROLET,CORVETTE,ISABELLA PLAINS,1
CHRYSLER,PT,ISABELLA PLAINS,1
CHRYSLER,VOYAGER,ISABELLA PLAINS,2
CHRYSLER,VOYANGER,ISABELLA PLAINS,1
CITROEN,C3,ISABELLA PLAINS,1
CITROEN,C4,ISABELLA PLAINS,1
CITROEN,C5,ISABELLA PLAINS,1
CITROEN,DS3,ISABELLA PLAINS,1
DAEWOO,KALOS,ISABELLA PLAINS,1
DAEWOO,NUBIRA,ISABELLA PLAINS,1
DAIHATSU,L700S,ISABELLA PLAINS,1
DAIHATSU,PYZAR,ISABELLA PLAINS,1
DAIHATSU,ROCKY,ISABELLA PLAINS,1
DAIHATSU,SIRION,ISABELLA PLAINS,2
DAIHATSU,YRV,ISABELLA PLAINS,1
DATSUN,240Z,ISABELLA PLAINS,1
DODGE,CORNET,ISABELLA PLAINS,1
DODGE,CORONET,ISABELLA PLAINS,1
DODGE,DU,ISABELLA PLAINS,1
DODGE,JOURNEY,ISABELLA PLAINS,3
FIAT,124,ISABELLA PLAINS,1
FIAT,500 SERIES,ISABELLA PLAINS,1
FIAT,FREEMONT JF,ISABELLA PLAINS,1
FORD,BK ECOSPORT 1,ISABELLA PLAINS,2
FORD,COMM 3 BF FALCON UTE,ISABELLA PLAINS,4
FORD,COURIER,ISABELLA PLAINS,5
FORD,ECO SPORT,ISABELLA PLAINS,1
FORD,ESCAPE,ISABELLA PLAINS,6
FORD,F100,ISABELLA PLAINS,1
FORD,F250,ISABELLA PLAINS,1
FORD,FAIRLANE,ISABELLA PLAINS,1
FORD,FAIRMONT,ISABELLA PLAINS,2
FORD,FALCON,ISABELLA PLAINS,96
FORD,FESTIVA,ISABELLA PLAINS,2
FORD,FIESTA,ISABELLA PLAINS,15
FORD,FM MUSTANG COUPE,ISABELLA PLAINS,2
FORD,FOCAS,ISABELLA PLAINS,1
FORD,FOCUS,ISABELLA PLAINS,48
FORD,FUTURA,ISABELLA PLAINS,1
FORD,G6E,ISABELLA PLAINS,1
