Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"SSC (UR) by INDP - 1 Digit Level"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"INDP - 1 Digit Level","Agriculture, Forestry and Fishing","Mining","Manufacturing","Electricity, Gas, Water and Waste Services","Construction","Wholesale Trade","Retail Trade","Accommodation and Food Services","Transport, Postal and Warehousing","Information Media and Telecommunications","Financial and Insurance Services","Rental, Hiring and Real Estate Services","Professional, Scientific and Technical Services","Administrative and Support Services","Public Administration and Safety","Education and Training","Health Care and Social Assistance","Arts and Recreation Services","Other Services","Inadequately described","Not stated","Not applicable","Total",
"Green Patch",13,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,24,51,
"Greenacres",10,6,85,16,88,38,147,97,72,11,29,23,91,55,77,87,210,7,48,32,17,1558,2818,
"Greenhill (SA)",0,8,14,8,15,6,28,14,12,5,8,7,19,0,20,27,38,0,7,8,0,196,419,
"Greenock",38,7,119,5,40,7,53,38,25,3,7,0,22,27,19,37,67,5,13,17,7,530,1093,
"Greenways",20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,36,
"Greenwith",19,35,450,63,401,168,593,217,202,54,171,67,234,141,488,437,650,62,198,84,26,4213,8991,
"Gulfview Heights",27,11,204,33,214,77,257,90,91,26,55,21,83,70,147,150,258,26,98,48,18,1634,3643,
"Gulnare",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,55,86,
"Gum Creek",5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,
"Gumeracha",17,4,35,9,39,12,31,13,15,10,9,3,27,9,28,38,49,0,24,7,4,450,830,
"Gurra Gurra",9,0,10,0,3,0,0,0,3,0,0,0,5,0,4,9,3,0,0,0,0,47,81,
"Hackham",11,5,159,21,176,45,212,90,75,15,29,14,47,81,87,75,279,14,96,44,6,2420,4004,
"Hackham West",10,0,103,15,116,18,173,74,49,10,15,8,24,62,59,61,229,14,50,31,21,2390,3549,
"Hacklins Corner",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,
"Hackney",6,0,13,0,6,4,17,21,3,5,4,3,24,9,12,43,38,5,6,3,0,346,572,
"Hahndorf",28,15,61,7,101,31,138,110,27,16,37,26,75,31,70,126,160,20,66,19,8,1503,2670,
"Haines",31,0,7,0,9,3,6,10,7,0,0,0,0,0,3,0,5,0,0,3,0,67,150,
"Halbury",26,0,7,0,3,5,9,3,0,0,0,0,0,0,0,6,9,0,0,3,0,126,198,
"Halidon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,
"Hallelujah Hills",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Hallett",40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,0,4,0,90,151,
"Hallett Cove",25,59,429,96,582,172,672,401,257,119,287,93,342,213,518,590,1046,89,259,127,52,5871,12302,
"Hambidge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hamilton (SA)",13,0,3,0,0,0,5,5,0,0,0,0,4,4,0,0,7,0,0,0,0,42,86,
"Hamley",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,12,
"Hamley Bridge",41,0,34,0,17,3,23,9,28,0,0,0,7,16,18,16,36,3,9,10,5,443,717,
"Hammond",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,
"Hampden (SA)",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,52,72,
"Hampstead Gardens",6,6,53,8,32,13,58,62,30,11,18,10,45,43,47,71,105,7,47,20,5,708,1399,
"Hansborough",6,0,3,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,20,46,
"Hanson",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,
"Happy Valley (SA)",23,42,397,89,539,142,656,278,205,96,209,63,268,175,427,483,910,70,270,120,40,5702,11217,
"Hardwicke Bay",8,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,9,0,5,5,0,81,124,
"Hardy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
"Harrogate",28,3,19,0,19,10,18,3,5,0,0,3,12,8,18,19,26,7,10,4,3,197,408,
"Hart (SA)",11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,46,
"Hartley (SA)",15,0,6,0,6,0,3,4,4,0,0,0,8,3,4,5,16,3,8,0,0,73,155,
"Haslam",12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,36,63,
"Hatherleigh",19,0,12,0,10,0,3,0,0,0,0,0,0,3,0,5,9,0,3,0,0,70,136,
"Hawker (SA)",26,4,0,0,21,0,9,21,3,0,0,0,4,6,4,18,15,3,4,0,0,193,336,
"Hawson",8,0,0,0,5,0,0,0,4,0,0,0,0,4,0,9,10,4,3,0,0,63,127,
"Hawthorn (SA)",3,13,42,7,39,26,117,84,18,22,40,21,136,25,67,132,215,12,36,8,5,1088,2169,
"Hawthorndene",18,21,85,8,122,37,135,81,42,42,33,22,131,47,125,267,287,37,44,23,7,1689,3299,
"Hay Flat",8,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,21,51,
"Hay Valley",3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,
"Hayborough",23,13,42,16,83,17,110,81,25,4,11,8,25,39,41,69,151,10,40,4,10,1415,2244,
"Hazelwood Park",6,13,47,11,36,34,81,55,25,27,28,22,124,20,63,114,151,14,25,24,0,957,1874,
"Heathfield",0,12,29,0,33,5,41,31,15,6,12,3,44,6,35,68,72,4,11,11,5,523,998,
"Heathpool",3,3,16,5,8,9,23,17,4,0,14,9,34,4,9,25,46,8,9,4,6,307,541,
"Hectorville",13,11,101,14,146,41,194,131,72,26,49,34,116,70,125,141,255,17,94,43,16,2028,3740,
"Hendon (SA)",3,5,44,9,41,14,66,22,33,0,11,9,23,16,30,30,76,12,23,11,7,691,1174,
"Henley Beach",16,27,220,40,244,113,278,217,118,40,118,55,226,79,231,316,409,83,102,57,16,2963,5990,
"Henley Beach South",5,17,83,18,108,45,125,74,62,19,58,27,105,26,98,145,184,23,63,30,15,1344,2671,
"Hewett",16,11,181,16,128,44,186,71,69,18,40,17,67,38,209,147,175,20,46,32,4,1297,2836,
"Highbury (SA)",17,26,216,39,361,101,321,150,119,62,104,41,281,93,291,363,456,48,148,70,23,3257,6584,
"Highgate (SA)",4,9,35,11,35,16,78,51,17,20,30,14,101,28,55,106,151,10,22,15,5,829,1646,
"Highland Valley",3,3,22,6,14,9,12,9,9,3,0,0,8,7,13,11,23,0,3,8,4,171,338,
"Hill River (SA)",19,0,4,0,0,0,6,5,0,0,0,5,4,0,0,3,4,0,0,3,3,31,93,
"Hillbank",12,10,261,22,205,88,299,138,120,12,38,28,97,77,233,185,344,39,110,71,20,2198,4613,
"Hillcrest (SA)",16,3,121,16,90,53,167,123,65,28,53,21,102,72,119,106,270,21,62,48,14,1794,3370,
"Hillier",19,0,9,7,21,11,14,7,11,0,0,0,7,7,12,11,19,3,4,6,0,535,705,
"Hilltown",12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,30,57,
"Hilton (SA)",0,0,19,7,22,13,36,37,26,12,9,0,23,23,38,35,68,9,11,8,10,426,838,
"Hincks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hindmarsh (SA)",0,0,4,0,4,0,8,18,0,0,3,0,13,0,7,9,13,0,5,0,0,134,233,
"Hindmarsh Island",20,3,24,3,53,10,48,44,15,6,11,16,23,22,22,41,82,5,20,5,3,914,1400,
"Hindmarsh Tiers",20,0,9,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,55,94,
"Hindmarsh Valley",17,5,10,6,27,3,35,16,13,0,3,0,14,3,10,16,30,3,10,5,3,235,472,
"Holden Hill",7,5,131,18,140,44,166,100,73,19,42,18,47,65,83,122,248,18,63,33,9,1825,3294,
"Holder (SA)",13,0,3,0,10,0,4,5,0,0,0,0,0,9,0,0,0,0,0,0,0,37,77,
"Holder Siding",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,
"Honiton",9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,17,41,
"Hope Forest",11,0,10,0,11,0,3,0,0,0,0,0,7,0,4,5,8,0,0,0,0,73,141,
"Hope Gap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,
"Hope Valley (SA)",12,16,245,47,278,99,370,142,143,31,97,46,178,114,236,285,536,48,148,63,35,4738,7887,
"Hornsdale",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,
"Horsnell Gully",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,
"Hoskin Corner",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,
"Houghton",4,4,8,0,41,12,20,14,13,9,3,9,24,18,17,28,35,5,17,15,0,206,493,
"Hove",0,16,58,20,86,31,110,101,43,26,41,22,94,41,94,166,235,14,59,19,9,1719,3008,
"Hoyleton",23,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,86,127,
"Huddleston",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,
"Humbug Scrub",0,0,20,3,26,8,20,9,14,0,3,4,16,8,11,9,15,7,14,17,3,204,414,
"Huntfield Heights",16,6,141,23,135,30,223,114,69,15,30,30,56,77,93,89,300,15,55,50,13,2459,4040,
"Hyde Park (SA)",3,8,34,9,47,23,56,53,13,14,44,17,117,14,54,90,151,10,26,29,8,839,1665,
"Hynam",37,0,8,0,7,0,6,3,3,0,0,0,3,0,0,4,5,0,0,4,0,60,145,
"Ingle Farm",16,14,350,45,281,120,399,207,224,35,72,41,133,170,233,210,621,42,131,102,45,5327,8820,
"Inglewood (SA)",0,7,12,6,18,8,15,11,10,4,5,5,14,3,12,35,21,0,13,9,3,182,389,
"Ingomar",10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,66,
"Inkerman (SA)",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,
"Inkster",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,
"Inman Valley",29,0,9,0,17,3,12,5,4,0,4,4,8,0,5,11,22,8,8,12,6,183,343,
"Innamincka",6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,19,41,
"Inneston",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Iron Knob",0,8,3,0,0,0,0,0,5,0,0,0,0,3,0,0,3,6,0,4,0,112,143,
"Ironbank",0,6,18,4,27,0,17,13,7,3,6,5,20,5,22,34,47,9,16,11,4,247,524,
"Ironstone",0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,6,17,
"Island Beach",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,33,
"Island Lagoon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Iwantja",0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,39,9,0,6,0,0,189,257,
"Jabuk",17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,32,68,
"James Well",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,51,
"Jamestown",83,10,52,24,57,33,100,28,26,5,19,3,23,10,34,61,118,0,30,9,9,827,1566,
"Jamieson (SA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Jericho (SA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,
"Jerusalem",18,5,9,0,14,8,34,15,15,4,4,5,8,6,9,20,16,0,6,3,0,208,395,
"Jervois",40,0,9,0,14,5,12,7,8,0,4,0,0,0,3,10,9,5,8,4,0,164,297,
"Joanna",39,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,36,99,
"Johnburgh",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,
"Joslin",3,11,29,3,30,12,40,41,7,6,23,12,65,10,48,75,100,6,18,6,8,589,1149,
"Julanka Holdings",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Julia",7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,9,26,
"Jupiter Creek",17,0,9,0,14,6,8,7,0,0,5,0,15,4,8,15,16,3,7,3,3,101,241,
"Kadina",80,16,45,13,62,45,165,78,39,17,27,15,42,27,64,101,146,10,52,21,13,1770,2848,
"Kainton",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,26,61,
"Kalamurina",3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,19,
"Kalanbi",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,
"Kalangadoo",84,0,31,0,10,3,13,8,7,0,4,0,0,0,8,9,16,0,3,9,0,272,471,
"Kalbeeba",7,0,18,4,22,4,17,7,8,0,0,3,9,0,8,27,16,3,10,3,5,194,385,
"Kaldoonera",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,45,
"Kalka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,97,
"Kallora",6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,
"Kaltjiti",0,0,0,0,11,0,5,0,0,0,0,0,0,9,0,15,4,6,0,4,0,170,224,
"Kangarilla",33,7,40,7,62,13,40,18,13,5,9,11,14,16,30,47,65,14,25,10,0,405,890,
"Kangaroo Flat (SA)",8,0,10,0,7,3,0,0,6,0,0,0,6,0,0,11,8,0,3,0,0,42,103,
"Kangaroo Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,
"Kangaroo Inn",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Kanmantoo",21,19,27,0,27,13,32,16,20,0,8,3,14,12,42,18,50,4,22,9,0,354,723,
"Kanni",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,
"Kanpi",0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,
"Kanyaka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
"Kapinnie",16,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,49,
"Kappawanta",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
"Kapunda",84,15,194,9,78,36,121,87,57,14,13,11,32,69,49,114,159,8,49,25,11,1692,2915,
"Karatta",8,0,0,0,5,0,0,29,4,0,0,0,0,4,0,0,0,3,0,0,0,40,102,
"Karcultaby",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,
"Karkoo",20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,59,
"Karoonda",65,0,3,0,11,15,12,0,7,0,0,3,4,0,9,21,26,0,5,0,0,321,514,
"Karte",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,
"Katarapko",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Keilira",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,80,
"Keith",156,4,45,0,60,46,94,40,27,0,11,6,12,11,16,43,55,0,25,16,8,679,1351,
"Kellidie Bay",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,
"Kelly",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,34,76,
"Kensington (SA)",6,6,35,12,51,21,53,77,15,19,30,11,107,22,56,100,134,20,31,15,4,946,1768,
"Kensington Gardens",8,16,52,7,69,29,104,98,18,15,57,27,139,16,80,141,198,11,40,21,11,1293,2457,
"Kensington Park",10,14,47,14,61,32,118,99,33,36,54,25,126,29,68,149,233,20,32,29,4,1306,2527,
"Kent Town",0,5,25,4,22,15,39,57,15,16,14,22,65,12,42,62,69,14,15,11,3,684,1211,
"Kenton Valley",19,0,15,5,19,4,18,12,4,0,0,0,5,0,3,11,30,0,4,4,0,100,256,
"Kepa",10,0,5,0,0,3,0,0,6,0,0,0,0,0,5,0,3,0,0,0,0,31,65,
"Keppoch",23,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,63,
"Kersbrook",32,5,57,7,69,22,50,19,15,5,18,6,28,24,53,43,72,6,20,15,3,523,1092,
"Keswick",3,0,18,5,18,9,47,41,10,7,15,6,28,14,30,25,49,7,17,7,3,374,745,
"Keswick Terminal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Keyneton",40,4,32,0,8,3,9,3,7,0,0,4,3,4,0,8,14,0,7,7,0,143,306,
"Ki Ki",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,17,45,
"Kiana",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,
"Kidman Park",3,0,95,19,138,63,211,104,78,25,74,22,97,36,128,141,188,29,62,40,6,1799,3375,
"Kielpa",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,60,
"Kilburn",48,8,219,20,112,65,204,149,100,35,36,17,78,86,93,78,246,20,80,67,45,3603,5429,
"Kilkenny",3,3,68,0,45,22,72,61,28,14,19,10,39,31,59,67,85,12,21,17,10,984,1667,
"Kimba",57,0,9,0,22,17,37,19,14,0,9,0,7,4,14,30,27,0,14,7,0,338,625,
"Kingoonya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,
"Kings Park (SA)",0,3,10,4,13,3,14,9,12,0,9,5,29,8,21,25,40,4,10,0,0,331,547,
"Kingscote",79,0,41,9,47,20,100,84,35,4,3,7,27,38,59,64,86,8,28,27,7,1038,1824,
"Kingsford (SA)",3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19,43,
"Kingston On Murray",26,0,14,0,8,0,16,7,3,0,3,0,0,5,3,7,21,0,7,0,0,198,320,
"Kingston Park",0,0,16,5,19,10,25,19,4,0,8,4,18,4,28,21,57,10,16,6,3,256,521,
"Kingston Se",128,4,33,0,60,14,81,45,25,0,10,6,8,12,19,38,48,3,21,10,6,821,1391,
"Kingswood (SA)",0,10,36,17,47,20,79,61,14,20,50,17,117,39,94,149,205,14,35,17,3,1251,2315,
"Klemzig",26,28,171,31,148,73,261,221,132,42,107,56,217,123,193,259,461,26,117,53,37,3337,6103,
"Kohinoor",5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,33,55,
"Kokatha",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Kolendo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Kongal",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,
"Kongorong",59,0,3,0,5,0,7,9,3,0,0,0,3,0,3,8,7,0,6,0,5,81,195,
"Koolgera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Koolunga",28,0,4,6,0,3,7,0,5,0,4,0,0,0,7,8,17,0,5,0,0,110,197,
"Koolywurtie",24,0,0,0,4,0,4,0,0,0,0,0,0,0,5,3,4,0,0,0,0,53,106,
"Koongawa",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,49,
"Koonibba",4,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,131,143,
"Koonoona",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
"Koonunga",6,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,24,55,
"Koorine",18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,51,
"Kooroona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,10,
"Koppamurra",25,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,23,56,
"Koppio",22,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,3,0,32,63,
"Korunye",33,0,4,7,11,3,7,6,9,0,0,0,5,0,3,7,6,0,3,6,4,113,223,
"Kringin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Krondorf",10,0,9,0,5,0,4,5,0,4,0,0,0,0,0,0,6,0,0,0,0,28,71,
"Krongart",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"Kudla",12,0,17,0,29,6,21,4,11,0,3,4,11,15,11,14,25,0,14,8,3,298,513,
"Kuitpo",18,0,9,0,4,5,3,7,0,0,0,0,4,7,6,7,11,0,7,0,0,96,194,
"Kuitpo Colony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,20,
"Kulpara",5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,34,59,
"Kurralta Park",10,9,82,19,66,26,124,165,61,26,51,34,94,72,100,99,238,33,58,24,5,1425,2820,
"Kyancutta",23,0,0,0,3,0,11,0,6,0,0,0,0,3,0,0,0,0,0,0,0,22,76,
"Kybunga",12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,25,65,
"Kybybolite",21,0,9,0,0,0,3,6,0,0,0,0,0,0,5,4,5,0,0,0,0,55,109,
"Kyeema",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,30,
"Laffer",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,24,44,
"Lake Albert (SA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Lake Alexandrina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Lake Carlet",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,9,
"Lake Everard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,
"Lake Eyre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Lake Frome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Lake Gairdner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Lake Gilles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Lake Macfarlane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Lake Plains",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,59,
"Lake Torrens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Lake View",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,
"Lameroo",170,0,10,0,29,14,26,11,9,5,0,0,3,9,23,29,30,0,8,8,7,451,847,
"Langhorne Creek",90,3,29,0,13,3,8,15,7,0,0,5,9,7,10,12,15,3,8,11,0,180,427,
"Langs Landing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,
"Largs Bay",18,16,172,31,166,64,183,126,101,27,56,28,116,55,201,211,282,42,69,39,15,2075,4078,
"Largs North",4,12,177,37,156,56,164,111,110,26,29,19,68,54,209,135,224,24,69,34,20,1906,3649,
"Laura (SA)",56,4,28,6,21,12,35,19,11,0,4,0,0,9,15,33,40,0,13,0,3,347,663,
"Laura Bay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,
"Laurie Park",20,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,22,59,
"Leabrook",4,7,27,3,33,8,63,28,6,15,24,19,74,15,26,73,117,4,13,13,0,994,1572,
"Leasingham",19,0,5,0,3,0,6,3,0,0,0,0,0,0,0,3,4,0,0,3,0,55,119,
"Leawood Gardens",0,0,3,0,3,0,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,31,56,
"Leigh Creek (SA)",8,20,0,4,4,0,16,8,0,0,0,0,0,4,3,18,7,0,3,3,0,135,240,
"Leighton",6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,3,0,0,0,0,27,48,
"Lenswood",46,6,22,4,14,3,22,13,4,0,3,0,10,7,22,23,29,4,10,7,6,227,482,
"Lewiston",63,22,171,25,196,40,170,55,107,13,15,16,60,56,110,91,177,16,55,44,10,1564,3083,
"Light Pass",32,0,21,0,6,0,3,13,0,0,3,0,4,5,4,9,7,0,3,4,8,110,232,
"Lincoln Gap",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,
"Lincoln National Park",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,
"Linden Park",3,7,29,8,39,15,54,34,15,12,39,11,106,31,53,93,172,3,19,15,3,1255,2024,
"Lindley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
"Linwood",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,28,52,
"Lipson",37,0,0,0,7,0,7,4,3,0,0,0,0,0,0,8,5,0,3,0,0,122,211,
"Little Douglas",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,
"Littlehampton",26,29,110,24,134,35,196,85,36,18,28,22,102,45,131,182,218,22,70,33,7,1493,3043,
"Lobethal",55,16,149,19,109,72,132,46,36,11,20,7,37,52,81,103,135,11,46,42,8,1345,2525,
"Lochaber",40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,38,96,
"Lochiel (SA)",22,0,8,0,0,0,0,0,7,0,0,0,0,5,0,6,4,0,3,0,0,58,111,
"Lock",82,0,0,0,4,10,3,7,4,0,0,0,0,0,4,15,5,0,3,0,4,139,276,
"Lockleys",15,17,175,40,212,79,281,175,115,45,122,40,219,77,202,292,355,56,101,61,24,2934,5629,
"Long Flat (SA)",5,0,8,3,0,3,9,0,0,0,0,3,0,0,0,5,4,0,3,0,0,36,82,
"Long Plains",3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,39,66,
"Longwood (SA)",0,0,15,6,22,9,12,3,0,3,0,5,11,0,13,18,33,5,5,0,0,131,287,
"Lonsdale",0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,24,
